usuario_id,serie_id,fecha,puntuacion,notificado
usr_0211,ser_1928,2024-07-04,7.32,False
usr_0211,ser_1837,2023-12-03,9.06,False
usr_0211,ser_1601,2025-03-03,9.51,False
usr_0211,ser_1587,2024-07-21,8.95,True
usr_0212,ser_1021,2023-10-24,8.84,False
usr_0212,ser_1164,2023-02-26,9.36,True
usr_0212,ser_0570,2023-11-21,7.02,True
usr_0212,ser_0276,2024-03-31,9.96,True
usr_0213,ser_2662,2023-01-22,8.12,True
usr_0213,ser_1961,2024-08-02,8.4,True
usr_0213,ser_0996,2023-01-21,9.91,True
usr_0213,ser_1799,2023-06-19,9.99,True
usr_0213,ser_1993,2024-04-19,8.98,False
usr_0213,ser_0973,2024-07-03,7.09,True
usr_0214,ser_1501,2023-03-27,7.57,True
usr_0214,ser_0244,2024-10-11,6.97,False
usr_0214,ser_2166,2024-06-20,8.49,True
usr_0214,ser_0331,2023-04-20,9.4,True
usr_0214,ser_0596,2023-06-06,9.15,False
usr_0214,ser_2511,2024-01-28,6.01,True
usr_0214,ser_0630,2024-09-06,6.1,True
usr_0214,ser_1103,2023-07-27,6.56,False
usr_0214,ser_1246,2024-09-30,7.35,True
usr_0214,ser_0458,2023-06-18,8.0,False
usr_0214,ser_1398,2024-07-02,6.67,True
usr_0215,ser_0028,2023-03-14,7.92,True
usr_0215,ser_2849,2023-07-20,8.25,False
usr_0215,ser_2132,2024-07-11,9.26,False
usr_0215,ser_2981,2023-02-27,8.31,True
usr_0215,ser_0244,2024-08-24,7.77,True
usr_0215,ser_1365,2024-11-15,9.62,False
usr_0215,ser_2878,2023-07-28,9.67,False
usr_0215,ser_0126,2024-03-15,6.73,False
usr_0215,ser_2417,2024-11-14,9.94,False
usr_0215,ser_0025,2025-02-08,9.12,False
usr_0215,ser_1258,2024-08-08,6.4,True
usr_0215,ser_1245,2023-08-21,8.78,False
usr_0215,ser_0029,2025-03-14,7.21,True
usr_0215,ser_0552,2024-02-26,6.99,False
usr_0215,ser_0510,2024-01-17,8.35,True
usr_0215,ser_0320,2023-10-16,6.47,True
usr_0216,ser_0713,2023-12-12,9.61,False
usr_0216,ser_1411,2024-07-30,6.22,True
usr_0216,ser_1225,2024-11-25,8.48,True
usr_0216,ser_1853,2023-07-13,7.1,True
usr_0216,ser_2827,2023-09-24,7.35,True
usr_0216,ser_1042,2023-08-09,8.58,True
usr_0216,ser_2173,2023-11-27,9.57,True
usr_0216,ser_1869,2024-04-08,7.13,False
usr_0216,ser_2616,2023-03-19,6.48,False
usr_0216,ser_0234,2024-03-10,6.72,True
usr_0216,ser_2293,2024-08-07,6.09,True
usr_0217,ser_1486,2024-04-10,7.05,False
usr_0217,ser_2963,2024-04-14,6.45,False
usr_0217,ser_0976,2023-12-31,6.67,True
usr_0218,ser_1570,2023-01-22,9.69,True
usr_0218,ser_0419,2024-08-10,8.6,True
usr_0219,ser_0932,2023-11-10,6.52,True
usr_0219,ser_1519,2025-01-30,7.88,True
usr_0219,ser_2190,2023-01-14,6.08,False
usr_0219,ser_0483,2024-10-28,8.92,False
usr_0219,ser_2736,2024-10-15,9.75,False
usr_0219,ser_1060,2025-01-25,6.93,False
usr_0220,ser_1559,2023-02-14,7.6,True
usr_0220,ser_2354,2023-06-17,8.29,True
usr_0221,ser_2250,2023-06-16,7.6,True
usr_0221,ser_1339,2023-01-11,9.7,True
usr_0221,ser_2707,2023-01-07,7.49,True
usr_0221,ser_1766,2024-10-23,7.64,True
usr_0221,ser_1898,2023-08-30,6.53,True
usr_0221,ser_2121,2024-09-09,7.12,False
usr_0221,ser_0106,2024-04-20,7.52,True
usr_0221,ser_0089,2023-03-11,7.49,False
usr_0221,ser_1018,2024-05-07,9.19,False
usr_0221,ser_2012,2024-04-19,6.38,False
usr_0221,ser_2793,2023-07-09,9.34,False
usr_0221,ser_0287,2023-08-15,9.34,False
usr_0221,ser_0670,2025-02-15,6.25,False
usr_0222,ser_1832,2024-03-23,8.25,True
usr_0222,ser_2904,2024-07-31,6.8,False
usr_0223,ser_2861,2024-07-08,7.69,True
usr_0223,ser_1594,2024-10-08,9.59,False
usr_0223,ser_1658,2023-08-19,9.37,False
usr_0223,ser_2286,2025-04-19,9.53,False
usr_0224,ser_2957,2023-11-30,6.72,False
usr_0224,ser_1639,2024-09-22,9.27,False
usr_0224,ser_0855,2024-12-04,7.81,False
usr_0224,ser_1984,2024-03-18,7.89,False
usr_0224,ser_0710,2025-02-04,7.48,False
usr_0224,ser_1269,2025-04-07,9.46,True
usr_0224,ser_1281,2025-02-22,6.17,True
usr_0224,ser_2913,2024-06-17,9.25,False
usr_0224,ser_1160,2025-04-20,9.74,True
usr_0224,ser_2439,2023-08-09,8.17,True
usr_0224,ser_1135,2023-01-23,9.64,True
usr_0224,ser_2809,2024-12-24,7.87,True
usr_0224,ser_0770,2024-07-14,8.51,False
usr_0224,ser_0200,2024-03-28,8.17,True
usr_0225,ser_0517,2024-01-28,6.79,True
usr_0225,ser_1217,2024-07-05,9.16,False
usr_0225,ser_2304,2023-11-27,9.5,False
usr_0225,ser_0138,2024-02-09,8.86,True
usr_0225,ser_1535,2023-09-30,7.55,True
usr_0225,ser_1530,2023-04-24,8.96,False
usr_0225,ser_0182,2023-09-03,7.74,False
usr_0226,ser_0005,2024-07-24,6.74,True
usr_0226,ser_0487,2023-09-23,7.44,False
usr_0226,ser_0715,2023-04-15,7.04,True
usr_0226,ser_2112,2023-08-06,9.62,True
usr_0226,ser_0672,2024-02-05,8.35,True
usr_0226,ser_0195,2024-02-03,8.86,False
usr_0227,ser_0476,2024-04-18,6.22,False
usr_0227,ser_0438,2024-12-21,8.47,True
usr_0227,ser_1102,2023-04-16,8.21,True
usr_0227,ser_0440,2023-01-09,8.44,True
usr_0227,ser_1318,2024-06-27,7.84,False
usr_0227,ser_2013,2023-07-18,7.63,True
usr_0227,ser_0053,2024-06-10,7.62,False
usr_0228,ser_2258,2024-04-29,7.41,True
usr_0228,ser_2512,2024-02-22,7.49,True
usr_0228,ser_2297,2023-02-01,6.61,True
usr_0228,ser_0579,2023-01-03,8.1,True
usr_0228,ser_1832,2023-07-05,8.6,True
usr_0229,ser_1627,2024-08-06,6.49,True
usr_0229,ser_1697,2024-01-13,7.52,True
usr_0229,ser_1796,2023-03-30,9.46,True
usr_0230,ser_0565,2023-12-21,8.89,False
usr_0230,ser_2916,2025-03-08,9.08,True
usr_0230,ser_2491,2025-03-19,7.05,False
usr_0230,ser_2624,2024-05-01,9.22,True
usr_0230,ser_2745,2024-05-16,8.36,False
usr_0230,ser_1795,2024-12-10,7.96,False
usr_0230,ser_1560,2023-03-11,6.97,False
usr_0231,ser_2024,2023-10-03,8.39,True
usr_0231,ser_2663,2024-09-09,7.4,True
usr_0231,ser_2638,2024-07-26,9.46,True
usr_0231,ser_1453,2023-10-23,8.14,False
usr_0231,ser_0070,2023-05-15,7.87,False
usr_0232,ser_1787,2024-03-17,7.76,False
usr_0232,ser_2293,2024-04-27,7.88,False
usr_0232,ser_1587,2024-04-04,8.9,False
usr_0232,ser_0270,2023-06-04,9.97,False
usr_0232,ser_0758,2024-03-06,6.25,False
usr_0232,ser_0751,2023-07-28,8.23,False
usr_0233,ser_2945,2024-07-19,8.02,True
usr_0233,ser_2942,2024-09-20,8.38,False
usr_0233,ser_1653,2024-08-03,9.16,True
usr_0233,ser_0372,2024-08-10,9.89,True
usr_0234,ser_1630,2023-12-10,8.04,True
usr_0234,ser_2749,2025-02-01,6.98,True
usr_0235,ser_2268,2024-12-22,6.22,True
usr_0235,ser_1732,2023-05-15,9.46,True
usr_0235,ser_1212,2023-02-15,6.06,True
usr_0235,ser_0426,2024-12-06,6.4,True
usr_0235,ser_1083,2023-11-08,7.86,False
usr_0235,ser_2428,2025-02-07,9.76,False
usr_0235,ser_0770,2024-11-03,9.15,True
usr_0236,ser_1699,2025-03-23,8.92,False
usr_0236,ser_2748,2024-12-25,8.93,False
usr_0236,ser_1913,2025-03-14,8.23,False
usr_0236,ser_0543,2023-01-10,9.93,True
usr_0236,ser_0385,2023-07-27,8.29,True
usr_0236,ser_0991,2023-07-05,8.77,False
usr_0236,ser_0838,2023-01-01,8.18,True
usr_0236,ser_0639,2024-04-27,7.76,True
usr_0236,ser_2797,2023-03-31,6.49,True
usr_0236,ser_2514,2023-01-02,7.52,True
usr_0236,ser_2510,2024-04-01,7.85,False
usr_0236,ser_1671,2023-11-21,6.53,True
usr_0236,ser_0563,2023-10-26,9.55,True
usr_0237,ser_0857,2024-11-23,9.31,True
usr_0237,ser_1565,2024-11-27,7.37,False
usr_0237,ser_1309,2025-03-25,8.66,True
usr_0237,ser_1780,2024-02-07,8.64,True
usr_0237,ser_0388,2024-01-04,6.43,False
usr_0237,ser_2540,2024-04-17,6.43,False
usr_0237,ser_2828,2024-01-14,8.35,False
usr_0237,ser_1937,2023-03-21,6.07,True
usr_0237,ser_1249,2024-09-05,6.31,True
usr_0237,ser_1872,2024-06-26,7.28,True
usr_0237,ser_1454,2023-10-08,9.95,False
usr_0237,ser_2201,2024-07-29,9.8,False
usr_0237,ser_1400,2024-12-26,8.74,False
usr_0238,ser_1563,2024-01-15,8.59,False
usr_0238,ser_1269,2023-11-21,6.99,True
usr_0238,ser_1639,2025-02-23,7.46,False
usr_0238,ser_2999,2024-04-16,7.86,False
usr_0238,ser_1522,2023-11-14,7.67,False
usr_0239,ser_0139,2025-01-01,8.5,False
usr_0239,ser_2400,2025-02-23,9.19,True
usr_0239,ser_2352,2024-11-05,9.56,True
usr_0240,ser_0177,2024-09-12,8.02,False
usr_0240,ser_0032,2023-10-07,6.67,True
usr_0240,ser_1884,2023-01-17,7.6,False
usr_0240,ser_0275,2023-09-28,9.74,False
usr_0240,ser_1191,2023-09-02,6.18,True
usr_0240,ser_1350,2025-02-26,6.45,True
usr_0240,ser_2702,2024-11-21,6.04,True
usr_0240,ser_0437,2025-02-23,7.37,False
usr_0241,ser_1075,2024-11-03,6.36,False
usr_0241,ser_0145,2024-06-04,6.96,True
usr_0241,ser_1922,2024-06-24,6.73,True
usr_0241,ser_2643,2024-07-17,7.42,False
usr_0241,ser_1964,2024-03-19,6.96,True
usr_0241,ser_2878,2024-01-12,7.2,False
usr_0241,ser_2307,2025-03-26,9.97,True
usr_0241,ser_0439,2023-12-12,9.78,False
usr_0241,ser_1497,2023-08-20,8.56,True
usr_0241,ser_0989,2024-10-30,6.24,True
usr_0242,ser_1786,2024-05-12,9.5,False
usr_0242,ser_0661,2025-03-19,7.69,True
usr_0242,ser_1032,2023-07-15,9.98,False
usr_0242,ser_2916,2025-04-20,7.9,True
usr_0243,ser_1915,2024-08-09,9.19,False
usr_0243,ser_2278,2023-08-14,9.31,False
usr_0243,ser_1623,2023-08-07,6.9,False
usr_0243,ser_1717,2024-04-02,9.52,False
usr_0243,ser_2911,2023-04-26,6.07,False
usr_0243,ser_1475,2024-05-08,8.21,True
usr_0243,ser_0490,2025-03-24,9.28,True
usr_0243,ser_1887,2025-03-26,7.08,False
usr_0244,ser_0788,2024-03-23,8.72,True
usr_0244,ser_1522,2023-07-31,6.42,False
usr_0244,ser_0775,2023-03-27,8.61,False
usr_0244,ser_1279,2023-03-16,6.76,False
usr_0244,ser_1372,2024-10-02,6.87,True
usr_0244,ser_2730,2023-09-04,8.42,False
usr_0244,ser_0849,2023-08-21,8.35,True
usr_0244,ser_2652,2023-07-08,6.3,False
usr_0244,ser_2090,2025-03-10,9.1,True
usr_0245,ser_0653,2023-07-17,7.88,False
usr_0245,ser_0392,2025-04-17,7.7,True
usr_0245,ser_2152,2023-03-11,9.53,False
usr_0245,ser_2912,2023-11-11,9.69,False
usr_0245,ser_0688,2024-07-06,8.71,False
usr_0245,ser_2295,2023-10-11,9.32,False
usr_0245,ser_2748,2025-02-22,7.85,False
usr_0245,ser_1471,2024-05-30,6.15,True
usr_0245,ser_2858,2024-02-29,6.86,True
usr_0246,ser_0020,2023-09-14,8.35,True
usr_0246,ser_1305,2024-08-30,6.72,True
usr_0246,ser_1802,2023-09-04,7.23,True
usr_0247,ser_0925,2023-12-21,9.83,True
usr_0247,ser_1314,2023-05-05,9.53,True
usr_0247,ser_2877,2023-11-19,7.2,True
usr_0248,ser_0580,2023-05-29,8.35,True
usr_0249,ser_2652,2023-08-14,8.72,True
usr_0249,ser_2643,2023-11-23,8.39,True
usr_0249,ser_1460,2023-02-19,8.12,True
usr_0249,ser_0995,2023-10-07,9.07,True
usr_0250,ser_1317,2024-02-25,6.7,True
usr_0250,ser_0959,2023-04-03,7.33,False
usr_0250,ser_0930,2024-08-05,7.44,False
usr_0250,ser_1533,2023-12-05,6.19,True
usr_0250,ser_0650,2023-04-13,9.83,True
usr_0251,ser_0887,2024-09-04,9.23,True
usr_0251,ser_2290,2023-10-14,8.38,False
usr_0251,ser_0730,2025-03-08,8.86,True
usr_0251,ser_1924,2024-06-10,6.56,True
usr_0251,ser_1031,2023-03-31,8.96,False
usr_0251,ser_2810,2024-04-26,8.97,False
usr_0251,ser_2740,2023-03-19,9.66,True
usr_0252,ser_0581,2023-08-29,7.95,False
usr_0252,ser_1539,2025-03-06,9.98,False
usr_0252,ser_1216,2025-03-21,8.44,False
usr_0252,ser_0593,2023-12-31,9.47,True
usr_0253,ser_0444,2025-04-30,8.5,True
usr_0253,ser_1076,2023-12-22,7.96,True
usr_0253,ser_2245,2025-03-22,9.49,True
usr_0253,ser_2251,2023-11-14,7.56,True
usr_0253,ser_0171,2025-04-02,9.97,True
usr_0253,ser_1782,2024-12-12,9.58,True
usr_0253,ser_1290,2023-07-01,8.92,True
usr_0254,ser_0743,2023-02-26,9.57,True
usr_0254,ser_1055,2024-08-17,8.97,False
usr_0254,ser_0757,2023-03-31,6.24,False
usr_0254,ser_1455,2024-11-23,8.81,True
usr_0254,ser_2708,2025-02-13,7.95,True
usr_0254,ser_2781,2024-09-19,6.26,False
usr_0254,ser_1691,2024-10-13,7.19,True
usr_0254,ser_0352,2024-06-03,7.44,False
usr_0254,ser_2662,2024-04-14,6.72,True
usr_0254,ser_2969,2025-03-10,9.19,True
usr_0255,ser_2839,2023-09-02,7.36,True
usr_0255,ser_2375,2024-09-09,8.39,False
usr_0255,ser_0346,2023-02-10,6.02,True
usr_0255,ser_2315,2023-05-18,6.28,False
usr_0255,ser_2515,2024-11-04,6.86,False
usr_0256,ser_2870,2023-01-31,8.24,False
usr_0256,ser_1515,2023-11-30,8.02,False
usr_0256,ser_1444,2024-12-23,9.0,True
usr_0256,ser_2693,2024-09-06,9.39,True
usr_0256,ser_0082,2024-07-14,7.64,True
usr_0256,ser_1322,2024-02-29,9.53,True
usr_0256,ser_0333,2023-07-06,9.42,True
usr_0256,ser_0234,2024-05-22,8.98,True
usr_0256,ser_0589,2024-07-27,9.06,True
usr_0256,ser_2677,2024-07-29,7.24,True
usr_0256,ser_1977,2025-01-17,9.91,True
usr_0257,ser_2896,2024-03-08,7.15,False
usr_0257,ser_1823,2024-11-23,8.53,True
usr_0257,ser_1736,2023-03-02,8.06,True
usr_0258,ser_0371,2025-04-17,9.21,True
usr_0258,ser_1351,2024-05-31,9.24,True
usr_0258,ser_1330,2024-05-13,9.24,True
usr_0258,ser_0710,2024-04-05,6.44,False
usr_0258,ser_2795,2025-01-11,8.42,False
usr_0258,ser_2678,2024-06-28,8.6,True
usr_0258,ser_0408,2024-12-17,6.1,True
usr_0258,ser_0106,2023-03-04,7.33,True
usr_0259,ser_1111,2024-04-21,8.95,True
usr_0259,ser_2668,2023-01-07,7.78,True
usr_0259,ser_1237,2023-04-20,6.44,False
usr_0259,ser_1400,2023-02-04,9.96,False
usr_0260,ser_2661,2024-10-12,8.52,True
usr_0260,ser_2779,2024-12-15,9.71,False
usr_0260,ser_0501,2023-07-14,8.79,False
usr_0260,ser_2618,2025-04-26,8.52,True
usr_0260,ser_2634,2023-11-27,6.77,False
usr_0260,ser_0669,2023-03-27,6.03,False
usr_0260,ser_0327,2024-07-17,9.02,True
usr_0260,ser_0417,2023-04-02,8.63,False
usr_0260,ser_1243,2024-10-04,7.55,True
usr_0260,ser_2826,2024-01-16,6.84,False
usr_0260,ser_1383,2023-08-19,7.32,True
usr_0260,ser_0908,2023-03-05,8.56,True
usr_0261,ser_2662,2023-10-21,7.39,True
usr_0261,ser_1463,2023-04-06,9.48,False
usr_0261,ser_0615,2023-03-18,7.03,False
usr_0262,ser_2900,2024-09-22,9.22,True
usr_0262,ser_1318,2025-01-24,9.24,False
usr_0262,ser_2542,2023-06-20,6.88,False
usr_0262,ser_1073,2023-04-08,8.1,True
usr_0262,ser_0732,2024-02-02,8.33,True
usr_0262,ser_0025,2023-05-14,8.37,False
usr_0262,ser_2169,2023-05-31,9.28,False
usr_0262,ser_2853,2023-10-23,8.61,False
usr_0262,ser_0490,2023-07-21,9.52,False
usr_0262,ser_1088,2025-04-24,9.99,True
usr_0262,ser_2493,2023-04-16,9.96,False
usr_0262,ser_1470,2024-11-23,9.19,True
usr_0263,ser_0472,2025-04-04,6.66,False
usr_0263,ser_0170,2024-07-02,9.36,False
usr_0263,ser_0683,2023-10-16,6.85,False
usr_0263,ser_0774,2023-09-23,7.21,True
usr_0264,ser_2884,2023-09-10,6.48,False
usr_0264,ser_1999,2023-02-27,9.82,False
usr_0264,ser_1326,2024-03-03,8.26,False
usr_0264,ser_0678,2025-01-15,8.62,True
usr_0265,ser_1752,2024-11-11,6.56,True
usr_0265,ser_1346,2023-08-30,9.86,False
usr_0265,ser_2739,2024-10-01,9.67,True
usr_0265,ser_1962,2023-09-26,6.94,True
usr_0265,ser_2201,2024-04-26,9.47,True
usr_0265,ser_0611,2023-11-12,7.74,True
usr_0265,ser_1543,2023-06-28,8.26,True
usr_0266,ser_2296,2024-12-29,9.28,True
usr_0267,ser_1047,2025-03-18,6.17,False
usr_0267,ser_0073,2023-07-21,9.27,False
usr_0267,ser_2467,2024-07-29,8.87,False
usr_0267,ser_0494,2023-04-03,9.83,True
usr_0267,ser_0706,2024-09-26,8.24,False
usr_0268,ser_1378,2024-09-21,6.46,True
usr_0268,ser_1937,2023-11-17,7.02,False
usr_0268,ser_2051,2024-09-06,8.36,True
usr_0268,ser_0168,2023-03-18,9.28,False
usr_0268,ser_2494,2024-04-05,7.04,False
usr_0268,ser_2207,2023-01-26,7.68,False
usr_0268,ser_1977,2023-02-23,9.87,False
usr_0268,ser_0359,2023-01-14,8.45,True
usr_0269,ser_1964,2023-07-18,7.57,True
usr_0269,ser_2209,2023-01-10,9.55,False
usr_0269,ser_1037,2023-08-25,6.74,False
usr_0269,ser_1157,2023-04-20,6.91,True
usr_0270,ser_0816,2025-01-02,8.51,True
usr_0270,ser_1347,2024-12-31,6.31,True
usr_0270,ser_1211,2023-01-27,6.28,False
usr_0270,ser_0553,2023-06-27,9.27,True
usr_0270,ser_0322,2024-12-29,7.12,True
usr_0270,ser_0921,2024-03-26,8.47,True
usr_0270,ser_2823,2024-04-23,7.33,True
usr_0270,ser_2966,2023-04-30,7.18,True
usr_0270,ser_0633,2023-08-09,7.13,False
usr_0270,ser_1806,2023-04-11,8.5,True
usr_0271,ser_0623,2023-05-02,8.35,True
usr_0271,ser_0811,2023-01-28,6.9,True
usr_0271,ser_2274,2023-10-26,7.03,False
usr_0271,ser_0468,2025-01-17,6.73,True
usr_0271,ser_2789,2024-10-21,6.02,False
usr_0271,ser_0348,2025-04-16,7.13,False
usr_0271,ser_2744,2024-11-28,6.15,True
usr_0272,ser_0087,2024-05-25,8.83,False
usr_0272,ser_1393,2023-10-23,7.55,True
usr_0272,ser_2481,2023-04-27,7.52,False
usr_0272,ser_2315,2023-11-10,6.67,False
usr_0272,ser_2784,2024-02-19,9.1,False
usr_0272,ser_2439,2024-03-07,8.89,True
usr_0272,ser_0883,2023-02-01,8.7,True
usr_0272,ser_1969,2023-11-24,8.84,False
usr_0273,ser_2101,2023-03-16,8.23,True
usr_0273,ser_2493,2023-09-01,7.91,True
usr_0273,ser_1485,2024-02-19,8.89,True
usr_0273,ser_0281,2024-10-30,9.04,False
usr_0273,ser_0805,2023-03-28,7.16,True
usr_0273,ser_1080,2025-02-23,7.87,True
usr_0273,ser_2781,2025-03-19,9.67,True
usr_0273,ser_2316,2025-04-14,9.14,True
usr_0273,ser_1065,2023-01-07,8.07,True
usr_0273,ser_2375,2024-08-21,6.87,False
usr_0273,ser_1444,2023-02-26,6.85,True
usr_0273,ser_2321,2025-01-01,7.16,False
usr_0274,ser_0979,2025-02-16,8.25,True
usr_0274,ser_2565,2023-10-24,6.7,True
usr_0274,ser_1896,2024-04-10,6.24,False
usr_0274,ser_1400,2023-05-24,7.91,True
usr_0274,ser_0614,2024-12-27,7.15,False
usr_0274,ser_1380,2024-02-12,8.46,True
usr_0274,ser_0084,2024-12-18,7.0,False
usr_0274,ser_0588,2024-07-07,7.24,False
usr_0274,ser_2473,2024-06-04,8.49,False
usr_0274,ser_2843,2025-03-09,8.61,True
usr_0274,ser_0254,2025-04-13,9.65,True
usr_0274,ser_0188,2024-10-21,8.19,True
usr_0274,ser_0699,2024-01-18,9.03,False
usr_0274,ser_0818,2025-02-02,7.54,True
usr_0274,ser_1542,2025-04-09,8.37,False
usr_0274,ser_1872,2024-01-15,9.96,True
usr_0275,ser_1460,2025-02-17,9.54,False
usr_0275,ser_2703,2023-01-01,9.8,False
usr_0275,ser_0325,2025-04-23,6.5,True
usr_0275,ser_1082,2023-12-22,6.96,False
usr_0275,ser_2580,2024-03-25,6.95,True
usr_0275,ser_1396,2023-04-06,7.48,False
usr_0276,ser_2810,2023-09-02,9.19,False
usr_0276,ser_1763,2023-02-01,9.22,True
usr_0276,ser_2802,2023-03-01,6.44,True
usr_0276,ser_0172,2023-08-22,7.18,False
usr_0276,ser_0783,2024-01-24,6.68,False
usr_0276,ser_2659,2024-10-09,9.67,True
usr_0276,ser_2188,2023-08-18,9.29,False
usr_0276,ser_0107,2023-06-05,9.88,False
usr_0276,ser_0321,2024-11-03,7.97,True
usr_0277,ser_1592,2024-11-21,7.19,True
usr_0277,ser_1427,2023-09-19,6.92,True
usr_0277,ser_2453,2024-11-11,7.83,True
usr_0277,ser_0038,2024-12-07,6.88,True
usr_0277,ser_2744,2024-07-16,8.89,False
usr_0277,ser_2809,2025-01-28,7.11,True
usr_0277,ser_2933,2024-06-06,9.86,True
usr_0277,ser_2245,2025-03-13,8.49,True
usr_0277,ser_2728,2023-11-13,9.27,True
usr_0278,ser_1309,2024-02-18,6.4,False
usr_0278,ser_1720,2024-03-20,7.48,True
usr_0278,ser_1342,2023-07-10,9.96,True
usr_0278,ser_1645,2024-10-13,9.84,True
usr_0278,ser_2255,2024-06-21,8.25,False
usr_0278,ser_2109,2024-04-05,6.03,False
usr_0278,ser_1946,2024-08-17,7.99,True
usr_0278,ser_0576,2023-11-11,9.95,False
usr_0278,ser_1225,2023-12-26,6.15,True
usr_0278,ser_1080,2024-01-03,9.45,True
usr_0278,ser_0652,2023-12-29,6.13,False
usr_0278,ser_0511,2023-07-28,7.91,False
usr_0279,ser_2519,2024-03-23,8.98,False
usr_0279,ser_2639,2025-02-03,9.6,False
usr_0279,ser_2922,2024-11-21,9.0,False
usr_0280,ser_0560,2024-07-13,8.49,True
usr_0280,ser_2580,2024-07-21,7.02,True
usr_0280,ser_0600,2023-09-19,7.84,True
usr_0280,ser_0650,2025-02-16,9.34,False
usr_0280,ser_1107,2024-01-15,7.56,True
usr_0280,ser_1994,2024-08-04,7.53,True
usr_0280,ser_0177,2023-04-09,8.33,True
usr_0280,ser_2747,2023-08-28,7.97,False
usr_0280,ser_0857,2024-10-30,7.42,True
usr_0280,ser_1201,2023-09-11,9.17,True
usr_0280,ser_0695,2023-04-06,7.13,False
usr_0281,ser_0270,2024-06-06,6.31,False
usr_0281,ser_0005,2025-02-05,6.03,True
usr_0281,ser_0342,2025-04-11,9.5,False
usr_0281,ser_0656,2024-06-14,8.08,True
usr_0281,ser_0436,2023-04-28,8.54,False
usr_0281,ser_0238,2024-05-04,8.7,False
usr_0281,ser_0274,2023-03-05,9.14,False
usr_0281,ser_0137,2024-04-10,7.36,False
usr_0281,ser_1493,2024-02-10,7.81,False
usr_0282,ser_1277,2023-02-02,7.32,True
usr_0282,ser_0773,2024-11-06,7.73,False
usr_0282,ser_0550,2023-04-09,6.26,True
usr_0282,ser_0974,2024-03-28,8.06,False
usr_0282,ser_0826,2023-04-23,6.82,True
usr_0283,ser_2795,2023-02-12,7.43,True
usr_0283,ser_0205,2023-09-17,6.23,True
usr_0283,ser_2604,2023-06-17,8.05,True
usr_0283,ser_0738,2023-09-19,6.33,True
usr_0283,ser_0983,2025-04-12,9.99,True
usr_0283,ser_0548,2024-04-20,6.23,False
usr_0284,ser_0556,2024-02-23,6.54,True
usr_0284,ser_0399,2023-09-21,6.2,False
usr_0284,ser_2438,2024-03-23,6.41,False
usr_0284,ser_1272,2023-03-14,6.78,True
usr_0284,ser_2204,2023-11-17,7.78,True
usr_0284,ser_1934,2025-01-03,8.51,True
usr_0284,ser_1618,2023-08-05,6.18,True
usr_0285,ser_0287,2024-01-25,7.2,False
usr_0285,ser_0995,2024-09-13,7.72,True
usr_0285,ser_2949,2024-12-01,8.75,True
usr_0285,ser_2406,2023-08-04,6.09,False
usr_0285,ser_2879,2024-01-20,9.62,True
usr_0285,ser_1487,2023-09-01,8.88,True
usr_0286,ser_0853,2025-04-27,6.31,True
usr_0286,ser_0771,2023-10-19,8.69,False
usr_0286,ser_2591,2024-07-09,7.29,True
usr_0286,ser_1422,2023-04-10,9.05,True
usr_0286,ser_2821,2024-01-21,9.96,False
usr_0286,ser_0859,2023-09-13,9.81,False
usr_0286,ser_0180,2025-02-23,9.78,True
usr_0286,ser_0531,2024-04-02,8.17,True
usr_0286,ser_2805,2024-08-30,8.22,False
usr_0286,ser_2896,2024-11-09,8.33,False
usr_0286,ser_2242,2023-09-20,9.07,True
usr_0287,ser_1674,2023-07-25,6.09,False
usr_0287,ser_1183,2024-05-22,9.57,False
usr_0288,ser_2454,2023-01-22,7.87,True
usr_0288,ser_2365,2024-01-08,9.1,False
usr_0288,ser_1062,2023-12-08,6.83,True
usr_0288,ser_0076,2023-12-26,7.97,False
usr_0288,ser_0575,2024-06-04,6.15,True
usr_0288,ser_0456,2025-04-29,8.34,False
usr_0289,ser_1034,2024-05-25,9.27,True
usr_0289,ser_0996,2024-06-29,9.59,True
usr_0290,ser_0218,2024-05-20,9.32,True
usr_0290,ser_0142,2024-03-02,6.5,True
usr_0290,ser_1558,2024-06-28,9.65,True
usr_0291,ser_1458,2024-07-15,9.67,True
usr_0291,ser_1061,2023-01-20,9.39,False
usr_0291,ser_2331,2023-11-02,8.71,False
usr_0291,ser_1185,2023-11-29,9.13,True
usr_0292,ser_1190,2024-08-04,6.25,False
usr_0292,ser_1613,2024-07-26,7.59,False
usr_0293,ser_1730,2024-08-22,8.47,True
usr_0293,ser_1644,2024-07-19,8.07,False
usr_0293,ser_1824,2025-03-27,6.28,False
usr_0293,ser_0188,2023-01-08,9.73,False
usr_0293,ser_2668,2024-09-12,7.07,False
usr_0293,ser_1217,2023-10-15,9.01,True
usr_0293,ser_0149,2023-07-27,7.05,False
usr_0293,ser_0954,2024-11-12,6.87,True
usr_0294,ser_2248,2023-08-23,6.93,True
usr_0294,ser_1823,2024-12-18,8.0,False
usr_0294,ser_0463,2024-11-07,8.01,False
usr_0294,ser_1304,2023-10-08,9.74,False
usr_0294,ser_0796,2025-03-13,9.14,True
usr_0294,ser_0368,2025-03-25,7.72,False
usr_0294,ser_2369,2023-06-10,9.29,True
usr_0294,ser_0605,2024-07-02,6.83,True
usr_0294,ser_2717,2023-02-05,6.48,False
usr_0294,ser_0307,2023-02-15,6.15,False
usr_0294,ser_1188,2023-01-11,7.43,False
